vote_id,knesset_num,session_id,sess_item_nbr,sess_item_id,sess_item_dscr,vote_item_id,vote_item_dscr,vote_date,vote_time,is_elctrnc_vote,vote_type,is_accepted,total_for,total_against,total_abstain,vote_stat,session_num,vote_nbr_in_sess,reason,modifier,remark,FilePath,CommitteeID,CommitteeName
18621,19,480003,3,480036,הצעת חוק-יסוד: תקציב המדינה לשנים 2009 עד 2012 (הוראות מיוחדות) (הוראת שעה) (תיקון מס` 2),102,אישור החוק,2013-03-19T00:00:00,17:47,1,1,1,56,10,15,1,17,7,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301538.pdf,846.0,ועדת הכספים
18627,19,480003,6,480037,"הצעת חוק הרבנות הראשית לישראל (הארכת כהונה של הרבנים הראשיים לישראל) (הוראת שעה), התשע""ג-2013 ",102,אישור החוק,2013-03-19T00:00:00,18:41,1,1,1,62,5,0,1,17,13,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301539.pdf,859.0,הוועדה המיוחדת לדיון בהצעת חוק הרבנות הראשית לישראל
18699,19,481053,9,480871,"חוק המאבק בתופעת השכרות (הוראת שעה ותיקון חקיקה) (תיקון), התשע""ג-2013 ",102,אישור החוק,2013-04-29T00:00:00,20:58,1,1,1,35,11,0,1,22,13,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301545.pdf,848.0,ועדת הפנים והגנת הסביבה
18701,19,481053,10,480877,"חוק לתיקון פקודת הרוקחים (מס` 20) (תיקון מס` 2 - הוראת שעה), התשע""ג-2013",102,אישור החוק,2013-04-29T00:00:00,21:09,1,1,1,45,0,0,1,22,15,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301550.pdf,852.0,"ועדת העבודה, הרווחה והבריאות"
18709,19,481053,11,481311,"הצעת חוק סדר הדין הפלילי (עצור החשוד בעבירת ביטחון) (הוראת שעה) (תיקון מס` 3) (הארכת תוקף), התשע""ג-2013 ",102,אישור החוק,2013-04-29T00:00:00,21:29,1,1,1,32,9,1,1,22,23,4,Unknown,,,,
18711,19,481053,12,480875,"חוק שירות ביטחון (הוראת שעה) (תיקון מס` 15), התשע""ג-2013 ",102,אישור החוק,2013-04-29T00:00:00,21:36,1,1,1,24,3,0,1,22,25,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301548.pdf,847.0,ועדת החוץ והביטחון
18719,19,481396,5,480872,"חוק פיקוח אלקטרוני על משוחררים בערובה ומשוחררים על-תנאי ממאסר (הוראת שעה) (תיקון מס` 3), התשע""ג-2013 ",102,אישור החוק,2013-04-30T00:00:00,17:36,1,1,1,18,0,0,1,23,3,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301546.pdf,855.0,"ועדת החוקה, חוק ומשפט"
18749,19,481637,5,481405,"חוק מיסוי מקרקעין (שבח ורכישה) (תיקון מס` 75 והוראת שעה), התשע""ג-2013",102,אישור החוק,2013-05-06T00:00:00,19:04,1,1,1,20,0,0,1,25,7,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301553.pdf,846.0,ועדת הכספים
18783,19,482216,9,481952,"חוק ההוצאה לפועל (תיקון מס` 29) (תיקון מס` 3), התשע""ג-2013",102,אישור החוק,2013-05-13T00:00:00,20:36,1,1,1,52,0,0,1,28,10,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301557.pdf,855.0,"ועדת החוקה, חוק ומשפט"
18790,19,482542,6,480873,"חוק הרשויות המקומיות (בחירות) (הוראת שעה), התשע""ג-2013 ",102,אישור החוק,2013-05-20T00:00:00,17:57,1,1,1,79,0,0,1,29,6,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301547.pdf,848.0,ועדת הפנים והגנת הסביבה
18794,19,482542,10,480895,חוק-יסוד: תקציב המדינה לשנים 2009 עד 2012 ולשנת 2013 (הוראות מיוחדות) (הוראת שעה) (תיקון מס` 3),102,אישור החוק,2013-05-20T00:00:00,22:35,1,1,1,51,38,0,1,29,10,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301551.pdf,846.0,ועדת הכספים
18797,19,482542,11,480896,"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010) (תיקון מס` 12), התשע""ג-2013",102,אישור החוק,2013-05-20T00:00:00,22:37,1,1,1,51,37,0,1,29,13,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301552.pdf,846.0,ועדת הכספים
18885,19,483959,6,474043,"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ג-2013",102,אישור החוק,2013-06-03T00:00:00,22:12,1,1,1,50,22,0,1,35,24,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301504.pdf,848.0,ועדת הפנים והגנת הסביבה
18887,19,483959,7,474465,"חוק איסור הלבנת הון (הוראת שעה), התשע""ג-2013 ",102,אישור החוק,2013-06-03T00:00:00,22:14,1,1,1,49,23,0,1,35,26,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301506.pdf,848.0,ועדת הפנים והגנת הסביבה
18945,19,484419,12,483219,"חוק הפחתת הגירעון והגבלת ההוצאה התקציבית (תיקון מס` 13), התשע""ג-2013",102,אישור החוק,2013-06-10T00:00:00,20:36,1,1,1,57,19,0,1,38,17,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301563.pdf,846.0,ועדת הכספים
18948,19,484419,14,482334,"חוק יסודות התקציב (תיקון מס` 43 - הוראת שעה), התשע""ג-2013",102,אישור החוק,2013-06-10T00:00:00,21:46,1,1,1,44,0,0,1,38,20,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301560.pdf,854.0,ועדת הכנסת
18962,19,484419,18,478316,"חוק הדיינים (תיקון מס` 26), התשע""ג-2013",102,אישור החוק,2013-06-11T00:00:00,04:15,1,1,1,33,12,0,1,38,34,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301524.pdf,855.0,"ועדת החוקה, חוק ומשפט"
18991,19,484986,2,478076,"חוק חובת המכרזים (תיקון מס` 22 - הוראת שעה), התשע""ג-2013",102,אישור החוק,2013-06-18T00:00:00,16:39,1,1,1,20,0,0,1,42,3,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301521.pdf,855.0,"ועדת החוקה, חוק ומשפט"
19037,19,485713,4,478187,"חוק מבקר המדינה (תיקון מס` 46), התשע""ג-2013",102,אישור החוק,2013-06-25T00:00:00,18:01,1,1,1,17,0,0,1,45,4,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301523.pdf,855.0,"ועדת החוקה, חוק ומשפט"
19039,19,485713,5,478162,חוק-יסוד: נשיא המדינה (תיקון מס` 8),102,אישור החוק,2013-06-25T00:00:00,18:03,1,1,1,17,0,0,1,45,6,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301522.pdf,855.0,"ועדת החוקה, חוק ומשפט"
19073,19,485904,8,475519,"חוק לעידוד השקעות הון (תיקון מס` 70), התשע""ג-2013",102,אישור החוק,2013-07-01T00:00:00,18:25,1,1,1,76,9,0,1,47,9,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301512.pdf,846.0,ועדת הכספים
19082,19,485904,5,483960,"הצעת חוק להשתתפותם של העובדים, נושאי המשרה ובעלי תפקיד אחרים בשירות הציבורי, בצעדים לייצוב המצב הפיסקלי במדינה במהלך השנים 2013 ו-2014 (הוראת שעה), התשע""ג-2013- הצעה שפוצלה לנושא משכורתם של העובדים בשירות הציבורי ",102,אישור החוק,2013-07-01T00:00:00,20:05,1,1,1,73,6,0,1,47,18,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301571.pdf,852.0,"ועדת העבודה, הרווחה והבריאות"
19124,19,486483,6,485620,"חוק קביעת הזמן (תיקון מס` 3), התשע""ג-2013",102,אישור החוק,2013-07-08T00:00:00,19:32,1,1,1,73,15,0,1,50,14,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301579.pdf,848.0,ועדת הפנים והגנת הסביבה
19129,19,486483,8,483782,"חוק למניעת מפגעים (תיקון מס` 8), התשע""ג-2013",102,אישור החוק,2013-07-08T00:00:00,20:59,1,1,1,47,4,0,1,50,19,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301569.pdf,848.0,ועדת הפנים והגנת הסביבה
19134,19,486483,9,472470,"חוק ההוצאה לפועל (תיקון מס` 42 והוראת שעה), התשע""ג-2013",102,אישור החוק,2013-07-08T00:00:00,21:14,1,1,1,30,0,0,1,50,24,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301494.pdf,855.0,"ועדת החוקה, חוק ומשפט"
19143,19,486483,18,479410,"חוק לימוד חובה (תיקון מס` 32), התשע""ג-2013",102,אישור החוק,2013-07-08T00:00:00,22:35,1,1,1,27,4,0,1,50,33,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301532.pdf,850.0,"ועדת החינוך, התרבות והספורט"
19149,19,486484,11,478953,"חוק הכנסת (תיקון מס` 34), התשע""ג-2013",102,אישור החוק,2013-07-09T00:00:00,17:22,1,1,1,16,0,0,1,51,3,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301527.pdf,854.0,ועדת הכנסת
19185,19,487231,5,486238,"חוק להשתתפותם של העובדים, נושאי משרה ובעלי תפקיד אחרים בשירות הציבורי, בצעדים לייצוב המצב הפיסקלי במדינה במהלך השנים 2013 ו-2014 (הוראת שעה)(תיקון), התשע""ג-2013",102,אישור החוק,2013-07-15T00:00:00,12:20,1,1,1,52,0,0,1,53,4,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301585.pdf,852.0,"ועדת העבודה, הרווחה והבריאות"
19232,19,487763,11,485723,"חוק משק החשמל (תיקון מס` 11), התשע""ג-2013",102,אישור החוק,2013-07-22T00:00:00,19:47,1,1,1,76,1,0,1,55,11,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301581.pdf,858.0,ועדת הכלכלה
19237,19,487763,12,475515,"חוק גלי צה""ל - שידורי רדיו של צבא הגנה לישראל (שידורי חסות ותשדירי שירות) (הוראת שעה) (תיקון מס` 5), התשע""ג-2013",102,אישור החוק,2013-07-22T00:00:00,20:11,1,1,1,76,1,0,1,55,16,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301511.pdf,858.0,ועדת הכלכלה
19431,19,488244,1,488310,"הצעת חוק לשינוי סדרי עדיפויות (תיקוני חקיקה להשגת יעדי התקציב לשנים 2013 ו-2014), התשע""ג-2013",102,אישור החוק,2013-07-29T00:00:00,22:19,1,1,1,56,41,0,1,58,172,4,Unknown,,,,
19511,19,488245,7,480291,"חוק חופשה שנתית (תיקון מס` 12), התשע""ג-2013",102,אישור החוק,2013-07-30T00:00:00,16:52,1,1,1,9,0,0,1,59,4,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301540.pdf,852.0,"ועדת העבודה, הרווחה והבריאות"
19513,19,488245,8,479120,"חוק הביטוח הלאומי (תיקון מס` 144), התשע""ג-2013",102,אישור החוק,2013-07-30T00:00:00,16:56,1,1,1,12,0,0,1,59,6,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301528.pdf,852.0,"ועדת העבודה, הרווחה והבריאות"
19515,19,488245,9,482198,"חוק הביטוח הלאומי (תיקון מס` 145 - הוראת שעה), התשע""ג-2013",102,אישור החוק,2013-07-30T00:00:00,17:02,1,1,1,11,0,0,1,59,8,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301559.pdf,852.0,"ועדת העבודה, הרווחה והבריאות"
19522,19,488246,4,482554,"הצעת חוק תכנון משק החלב (תיקון), התשע""ג-2013",102,אישור החוק,2013-07-31T00:00:00,11:22,1,1,1,24,1,0,1,60,2,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301562.pdf,858.0,ועדת הכלכלה
19524,19,488246,5,473965,"חוק להגנת הספרות והסופרים בישראל (הוראת שעה), התשע""ג-2013",102,אישור החוק,2013-07-31T00:00:00,11:43,1,1,1,45,3,0,1,60,4,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301501.pdf,850.0,"ועדת החינוך, התרבות והספורט"
19526,19,488246,6,485724,"חוק הסיוע המשפטי (תיקון מס` 11), התשע""ג-2013",102,אישור החוק,2013-07-31T00:00:00,12:01,1,1,1,40,0,0,1,60,6,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301582.pdf,855.0,"ועדת החוקה, חוק ומשפט"
19529,19,488246,7,483708,"חוק להגנה על עדים (תיקון מס` 6), התשע""ג-2013",102,אישור החוק,2013-07-31T00:00:00,12:13,1,1,1,41,0,0,1,60,9,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301567.pdf,848.0,ועדת הפנים והגנת הסביבה
19531,19,488246,8,435017,"חוק לתיקון פקודת העיריות (מס` 133), התשע""ג-2013",102,אישור החוק,2013-07-31T00:00:00,12:18,1,1,1,41,0,0,1,60,11,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301480.pdf,848.0,ועדת הפנים והגנת הסביבה
19533,19,488246,9,485722,"חוק שמירת הניקיון (הוראת שעה), התשע""ג-2013",102,אישור החוק,2013-07-31T00:00:00,12:24,1,1,1,44,0,0,1,60,13,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301580.pdf,848.0,ועדת הפנים והגנת הסביבה
19536,19,488246,10,485725,"חוק לייעול האכיפה והפיקוח העירוניים ברשויות המקומיות (הוראת שעה) (תיקון), התשע""ג-2013",102,אישור החוק,2013-07-31T00:00:00,12:37,1,1,1,35,11,0,1,60,16,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301583.pdf,848.0,ועדת הפנים והגנת הסביבה
19538,19,488246,11,486502,"חוק העסקת עובדים על ידי קבלני שירות בתחומי השמירה והניקיון בגופים ציבוריים, התשע""ג-2013",102,אישור החוק,2013-07-31T00:00:00,12:52,1,1,1,48,0,0,1,60,18,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301588.pdf,852.0,"ועדת העבודה, הרווחה והבריאות"
19542,19,488246,14,479193,"חוק למניעת הטרדה מינית (תיקון מס` 8), התשע""ג-2013",102,אישור החוק,2013-07-31T00:00:00,13:08,1,1,1,36,0,0,1,60,22,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301531.pdf,853.0,הוועדה לקידום מעמד האישה ולשוויון מגדרי
19548,19,488246,20,488626,הודעת יושב-ראש ועדת הכנסת,102,אישור החוק,2013-07-31T00:00:00,16:09,1,1,1,49,0,0,1,60,28,4,Unknown,,,,
19550,19,488246,50,486507,"חוק המאבק בתופעת השימוש בחומרים מסכנים, התשע""ג-2013",102,אישור החוק,2013-07-31T00:00:00,22:18,1,1,1,82,0,0,1,60,30,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301589.pdf,852.0,"ועדת העבודה, הרווחה והבריאות"
19590,19,541124,4,477811,"חוק חופש המידע (תיקון מס` 9), התשע""ד-2013",102,אישור החוק,2013-10-15T00:00:00,16:53,1,1,1,21,0,0,1,63,3,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301517.pdf,855.0,"ועדת החוקה, חוק ומשפט"
19592,19,541124,5,487094,"חוק הכנסת (מספר הסגנים ליושב ראש הכנסת בתקופת כהונתה של הכנסת התשע-עשרה), התשע""ד-2013",102,אישור החוק,2013-10-15T00:00:00,17:00,1,1,1,19,0,0,1,63,5,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301591.pdf,854.0,ועדת הכנסת
19648,19,541664,5,419722,"חוק לתיקון פקודת הנישואין והגירושין (רישום) (מס` 2), התשע""ד-2013
",102,אישור החוק,2013-10-28T00:00:00,19:38,1,1,1,57,14,1,1,69,12,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301396.pdf,855.0,"ועדת החוקה, חוק ומשפט"
19650,19,541664,6,488063,"חוק ניירות ערך (תיקון מס` 53), התשע""ד-2013",102,אישור החוק,2013-10-28T00:00:00,19:48,1,1,1,26,0,0,1,69,14,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301594.pdf,857.0,ועדת המדע והטכנולוגיה
19652,19,541664,7,488274,"חוק התקנים (תיקון מס` 10), התשע""ד-2013 ",102,אישור החוק,2013-10-28T00:00:00,20:06,1,1,1,26,0,0,1,69,16,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301598.pdf,858.0,ועדת הכלכלה
19675,19,541891,11,479138,חוק-יסוד: נשיא המדינה (תיקון מס` 9),102,אישור החוק,2013-10-29T00:00:00,19:33,1,1,1,9,0,0,1,70,10,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301529.pdf,855.0,"ועדת החוקה, חוק ומשפט"
19677,19,541891,13,479147,"חוק מבקר המדינה (תיקון מס` 47), התשע""ד-2013",102,אישור החוק,2013-10-29T00:00:00,19:37,1,1,1,9,0,0,1,70,12,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301530.pdf,855.0,"ועדת החוקה, חוק ומשפט"
19708,19,542071,9,485179,"חוק לתיקון פקודת מחלות בעלי חיים (מס` 6), התשע""ד-2013",102,אישור החוק,2013-11-04T00:00:00,18:14,1,1,1,54,0,0,1,72,6,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301576.pdf,858.0,ועדת הכלכלה
19715,19,542071,10,366770,"הצעת חוק גיל הנישואין (תיקון מס` 6), התשע""ד-2013",102,אישור החוק,2013-11-04T00:00:00,19:32,1,1,1,55,11,0,1,72,13,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301240.pdf,855.0,"ועדת החוקה, חוק ומשפט"
19750,19,542555,5,542180,"חוק ליישום הפרוטוקול בדבר זכויות יתר וחסינויות של הארגון האירופי למחקר גרעיני, התשע""ד-2013 ",102,אישור החוק,2013-11-11T00:00:00,18:46,1,1,1,56,0,0,1,75,6,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301613.pdf,855.0,"ועדת החוקה, חוק ומשפט"
19752,19,542555,6,541243,"חוק סדר הדין הפלילי (תיקון מס` 62 - הוראת שעה) (תיקון), התשע""ד-2013",102,אישור החוק,2013-11-11T00:00:00,18:54,1,1,1,36,0,0,1,75,8,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301608.pdf,855.0,"ועדת החוקה, חוק ומשפט"
19754,19,542555,7,541671,"חוק שירותי הדת היהודיים (תיקון מס` 19 והוראת שעה), התשע""ד-2013",102,אישור החוק,2013-11-11T00:00:00,18:58,1,1,1,37,2,0,1,75,10,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301612.pdf,846.0,ועדת הכספים
19815,19,543331,7,540199,"חוק לתיקון פקודת העיריות (הוראת שעה) (תיקון מס` 2), התשע""ד-2013",102,אישור החוק,2013-11-25T00:00:00,18:36,1,1,1,45,17,0,1,82,7,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301603.pdf,848.0,ועדת הפנים והגנת הסביבה
19817,19,543331,8,477833,"חוק המכר (דירות) (הבטחת השקעות של רוכשי דירות) (תיקון מס` 7), התשע""ד-2013",102,אישור החוק,2013-11-25T00:00:00,18:40,1,1,1,60,0,0,1,82,9,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301520.pdf,846.0,ועדת הכספים
19835,19,543411,2,479514,"חוק למניעת הטרדה מינית (תיקון מס` 9), התשע""ד-2013",102,אישור החוק,2013-11-26T00:00:00,16:55,1,1,1,21,0,0,1,83,3,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301533.pdf,853.0,הוועדה לקידום מעמד האישה ולשוויון מגדרי
19845,19,543656,12,543524,"חוק לתיקון פקודת העיריות (מס` 134), התשע""ד-2013 ",102,אישור החוק,2013-11-27T00:00:00,12:58,1,1,1,53,0,0,1,84,7,4,Unknown,,https://fs.knesset.gov.il//19/law/19_lsr_301621.pdf,848.0,ועדת הפנים והגנת הסביבה
