kmmbr_id,kmmbr_name,knesset_num,faction_id,faction_name,is_coalition,vip_id,mk_individual_first_name_eng,mk_individual_name_eng,Name,is_party_leader
1055,אריה אלדד,18,742,האיחוד הלאומי,0,1055,Arieh,Eldad,Arieh Eldad,0
713,אורי אריאל,18,742,האיחוד הלאומי,0,713,Uri Yehuda,Ariel,Uri Yehuda Ariel,0
12942,מיכאל בן-ארי,18,742,האיחוד הלאומי,0,12942,Michael,Ben Ari,Michael Ben Ari,0
12949,יעקב כץ,18,742,האיחוד הלאומי,0,12949,Yaakov (Katzeleh),Katz,Yaakov (Katzeleh) Katz,1
521,זבולון אורלב,18,743,הבית היהודי,1,521,Zevulun,Orlev,Zevulun Orlev,0
12956,אורי אורבך,18,743,הבית היהודי,1,12956,Uri,Orbach,Uri Orbach,0
12946,דניאל הרשקוביץ,18,743,הבית היהודי,1,12946,Daniel,Hershkowitz,Daniel Hershkowitz,1
12964,חנין זועבי,18,744,"בל""ד",0,12964,Hanin,Zoabi,Hanin Zoabi,0
1061,ג`מאל זחאלקה,18,744,"בל""ד",0,1061,Jamal,Zahalka,Jamal Zahalka,1
6235,סעיד נפאע,18,744,"בל""ד",0,6235,Said,Naffaa,Said Naffaa,0
12936,עפו אגבאריה,18,745,"חד""ש",0,12936,Afou,Agbaria,Afou Agbaria,0
4416,דב חנין,18,745,"חד""ש",0,4416,Dov,Khenin,Dov Khenin,0
4295,חנא סוייד,18,745,"חד""ש",0,4295,Hanna,Swaid,Hanna Swaid,0
540,מוחמד ברכה,18,745,"חד""ש",0,540,Mohammad,Barakeh,Mohammad Barakeh,1
526,משה גפני,18,746,יהדות התורה,1,526,Moshe,Gafni,Moshe Gafni,0
528,יעקב ליצמן,18,746,יהדות התורה,1,528,Yakov,Litzman,Yakov Litzman,1
11835,אורי מקלב,18,746,יהדות התורה,1,11835,Uri,Maklev,Uri Maklev,0
12955,מנחם אליעזר מוזס,18,746,יהדות התורה,1,12955,Menachem Eliezer,Moses,Menachem Eliezer Moses,0
563,מאיר פרוש,18,746,יהדות התורה,1,563,Meir,Porush,Meir Porush,0
1057,ישראל אייכלר,18,746,יהדות התורה,1,1057,Israel,Eichler,Israel Eichler,0
4412,רוברט אילטוב,18,747,ישראל ביתנו,1,4412,Robert,Ilatov,Robert Ilatov,0
4409,אלכס מילר,18,747,ישראל ביתנו,1,4409,Alex,Miller,Alex Miller,0
4408,ליה שמטוב,18,747,ישראל ביתנו,1,4408,Lia,Shemtov,Lia Shemtov,0
6076,רותם דוד,18,747,ישראל ביתנו,1,6076,David,Rotem,David Rotem,0
4413,יצחק אהרונוביץ`,18,747,ישראל ביתנו,1,4413,Yitzhak,Aharonovitch,Yitzhak Aharonovitch,0
4411,סטס מיסז`ניקוב,18,747,ישראל ביתנו,1,4411,Stas,Misezhnikov,Stas Misezhnikov,0
427,אביגדור ליברמן,18,747,ישראל ביתנו,1,427,Avigdor,Liberman,Avigdor Liberman,1
12954,אנסטסיה מיכאלי,18,747,ישראל ביתנו,1,12954,Anastassia,Michaeli,Anastassia Michaeli,0
12938,חמד עמאר,18,747,ישראל ביתנו,1,12938,Hamad,Amar,Hamad Amar,0
12939,דניאל אילון,18,747,ישראל ביתנו,1,12939,Daniel,Ayalon,Daniel Ayalon,0
12950,פניה קירשנבאום,18,747,ישראל ביתנו,1,12950,Fania,Kirshenbaum,Fania Kirshenbaum,0
471,עוזי לנדאו,18,747,ישראל ביתנו,1,471,Uzi,Landau,Uzi Landau,0
12952,אורלי לוי,18,747,ישראל ביתנו,1,12952,Orly,Levi-Abekasis,Orly Levi-Abekasis,0
12953,משה (מוץ) מטלון,18,747,ישראל ביתנו,1,12953,Moshe Mutz,Matalon,Moshe Mutz Matalon,0
448,סופה לנדבר,18,747,ישראל ביתנו,1,448,Sofa,Landver,Sofa Landver,0
1041,לאה נס,18,748,הליכוד,1,1041,Lea,Nass,Lea Nass,0
12963,משה יעלון,18,748,הליכוד,1,12963,Moshe,Ya`alon,Moshe Ya`alon,0
12960,כרמל שאמה,18,748,הליכוד,1,12960,Carmel,Shama Hacohen,Carmel Shama Hacohen,0
12959,מירי רגב,18,748,הליכוד,1,12959,Miri Miriam ,Regev,Miri Miriam  Regev,0
2178,זאב בנימין בגין,18,748,הליכוד,1,2178,Ze'ev Binyamin,Begin,Ze'ev Binyamin Begin,0
12937,אופיר אקוניס,18,748,הליכוד,1,12937,Ofir,Akunis,Ofir Akunis,0
12957,יוסי פלד,18,748,הליכוד,1,12957,Yossi,Peled,Yossi Peled,0
4397,זאב אלקין,18,748,הליכוד,1,4397,Zeev,Elkin,Zeev Elkin,0
1037,גלעד ארדן,18,748,הליכוד,1,1037,Gilad,Erdan,Gilad Erdan,0
12951,יריב לוין,18,748,הליכוד,1,12951,Yariv,Levin,Yariv Levin,0
12948,ציפי חוטובלי,18,748,הליכוד,1,12948,Tzipi,Hotovely,Tzipi Hotovely,0
12944,דני דנון,18,748,הליכוד,1,12944,Danny,Danon,Danny Danon,0
12958,ציון פיניאן,18,748,הליכוד,1,12958,Zion,Pinyan,Zion Pinyan,0
1034,משה כחלון,18,748,הליכוד,1,1034,Moshe ,Kahlon,Moshe  Kahlon,0
22911,אללי אדמסו,18,748,הליכוד,1,22911,Alali,Adamso,Alali Adamso,0
479,סילבן שלום,18,748,הליכוד,1,479,Silvan,Shalom,Silvan Shalom,0
477,יובל שטייניץ,18,748,הליכוד,1,477,Yuval,Steinitz,Yuval Steinitz,0
1027,גדעון סער,18,748,הליכוד,1,1027,Gideon,Sa'ar,Gideon Sa'ar,0
556,חיים כץ,18,748,הליכוד,1,556,Haim,Katz,Haim Katz,0
476,ראובן ריבלין,18,748,הליכוד,1,476,Reuven,Rivlin,Reuven Rivlin,0
1025,גילה גמליאל,18,748,הליכוד,1,1025,Gila,Gamliel,Gila Gamliel,0
475,איוב קרא,18,748,הליכוד,1,475,Ayoob,Kara,Ayoob Kara,0
470,לימור לבנת,18,748,הליכוד,1,470,Limor,Livnat,Limor Livnat,0
965,בנימין נתניהו,18,748,הליכוד,1,965,Benjamin,Netanyahu,Benjamin Netanyahu,1
468,ישראל כץ,18,748,הליכוד,1,468,Israel,Katz,Israel Katz,0
546,דן מרידור,18,748,הליכוד,1,546,Dan,Meridor,Dan Meridor,0
462,מיכאל איתן,18,748,הליכוד,1,462,Michael,Eitan,Michael Eitan,0
532,יולי יואל אדלשטיין,18,748,הליכוד,1,532,Yuli Yoel,Edelstein,Yuli Yoel Edelstein,0
504,זהבה גלאון,18,749,מרצ,0,504,Zehava,Galon,Zehava Galon,0
503,אילן גילאון,18,749,מרצ,0,503,Ilan,Gilon,Ilan Gilon,0
1065,חיים אורון,18,749,מרצ,0,1065,Chaim,Oron,Chaim Oron,1
12947,ניצן הורוביץ,18,749,מרצ,0,12947,Nitzan,Horowitz,Nitzan Horowitz,0
4405,שלי יחימוביץ`,18,750,העבודה,0,4405,Shelly,Yachimovich,Shelly Yachimovich,0
455,אופיר פינס-פז,18,750,העבודה,0,455,Ophir,Pines-Paz,Ophir Pines-Paz,0
4407,אבישי ברוורמן,18,750,העבודה,0,4407,Avishay,Braverman,Avishay Braverman,0
461,שלום שמחון,18,750,העבודה,1,461,Shalom,Simhon,Shalom Simhon,0
557,עמיר פרץ,18,750,העבודה,0,557,Amir,Peretz,Amir Peretz,0
2226,אהוד ברק,18,750,העבודה,1,2226,Ehud,Barak,Ehud Barak,1
445,איתן כבל,18,750,העבודה,0,445,Eitan,Cabel,Eitan Cabel,0
435,בנימין בן-אליעזר,18,750,העבודה,0,435,Binyamin (Fouad),Ben-Eliezer,Binyamin (Fouad) Ben-Eliezer,0
12966,דניאל בן-סימון,18,750,העבודה,0,12966,Daniel,Ben Simon,Daniel Ben Simon,0
1043,יולי תמיר,18,750,העבודה,0,1043,Yuli,Tamir,Yuli Tamir,0
14470,עינת וילף,18,750,העבודה,1,14470,Einat,Wilf,Einat Wilf,0
2014,גאלב מג`אדלה,18,750,העבודה,0,2014,Raleb,Majadele,Raleb Majadele,0
1067,מתן וילנאי,18,750,העבודה,1,1067,Matan,Vilnai,Matan Vilnai,0
865,אורית נוקד,18,750,העבודה,1,865,Orit,Noked,Orit Noked,0
1044,יצחק הרצוג,18,750,העבודה,0,1044,Isaac,Herzog,Isaac Herzog,1
478,מאיר שטרית,18,751,קדימה,0,478,Meir,Sheetrit,Meir Sheetrit,0
22151,אכרם חסון,18,751,קדימה,0,22151,Akram ,Hasoon,Akram  Hasoon,0
22091,יובל צלנר,18,751,קדימה,0,22091,Yuval,Zellner,Yuval Zellner,0
21431,דואן אברהם,18,751,קדימה,0,21431,Avraham,Duan,Avraham Duan,0
474,גדעון עזרא,18,751,קדימה,0,474,Gideon,Ezra,Gideon Ezra,0
469,ציפי לבני,18,751,קדימה,0,469,Tzipi,Livni,Tzipi Livni,1
12961,נחמן שי,18,751,קדימה,0,12961,Nachman,Shai,Nachman Shai,0
17630,נינו אבסדזה,18,751,קדימה,0,17630,Nino,Abesadze,Nino Abesadze,0
467,צחי הנגבי,18,751,קדימה,0,467,Tzachi,Hanegbi,Tzachi Hanegbi,0
12962,רוברט טיבייב,18,751,קדימה,0,12962,Robert,Tiviaev,Robert Tiviaev,0
458,חיים רמון,18,751,קדימה,0,458,Haim,Ramon,Haim Ramon,0
13830,יוליה שמאלוב-ברקוביץ,18,751,קדימה,0,13830,Yulia,Shamalov Berkovich,Yulia Shamalov Berkovich,0
12965,אורית זוארץ,18,751,קדימה,0,12965,Orit,Zuaretz,Orit Zuaretz,0
433,דליה איציק,18,751,קדימה,0,433,Dalia,Itzik,Dalia Itzik,0
12943,אריה ביבי,18,751,קדימה,0,12943,Arie,Bibi,Arie Bibi,0
18990,דורון אביטל,18,751,קדימה,0,18990,Doron,Avital,Doron Avital,0
464,זאב בוים,18,751,קדימה,0,464,Ze`ev,Boim,Ze`ev Boim,0
1031,יעקב אדרי,18,751,קדימה,0,1031,Jacob,Edery,Jacob Edery,0
4635,שי חרמש,18,751,קדימה,0,4635,Shai,Hermesh,Shai Hermesh,0
4401,עתניאל שנלר,18,751,קדימה,0,4401,Otniel,Schneller,Otniel Schneller,0
22811,אחמד דבאח,18,751,קדימה,0,22811,Ahmed,Dabbah,Ahmed Dabbah,0
4400,רונית תירוש,18,751,קדימה,0,4400,Ronit,Tirosh,Ronit Tirosh,0
4355,יואל חסון,18,751,קדימה,0,4355,Yoel,Hasson,Yoel Hasson,0
949,שאול מופז,18,751,קדימה,0,949,Shaul,Mofaz,Shaul Mofaz,0
7736,יוחנן פלסנר,18,751,קדימה,0,7736,Yohanan,Plesner,Yohanan Plesner,0
533,מרינה סולודקין,18,751,קדימה,0,533,Marina,Solodkin,Marina Solodkin,0
9315,שלמה מולה,18,751,קדימה,0,9315,Shlomo (Neguse),Molla,Shlomo (Neguse) Molla,0
4395,אברהם דיכטר,18,751,קדימה,0,4395,Avi,Dicter,Avi Dicter,0
12935,רחל אדטו,18,751,קדימה,0,12935,Rachel,Adatto,Rachel Adatto,0
1038,רוני בר-און,18,751,קדימה,0,1038,Ronnie,Bar-On,Ronnie Bar-On,0
1026,רוחמה אברהם-בלילא,18,751,קדימה,0,1026,Ruhama,Avraham Balila,Ruhama Avraham Balila,0
4376,ישראל חסון,18,751,קדימה,0,4376,Israel,Hasson,Israel Hasson,0
1033,אלי אפללו,18,751,קדימה,0,1033,Eli,Aflalo,Eli Aflalo,0
1030,מגלי והבה,18,751,קדימה,0,1030,Majallie,Whbee,Majallie Whbee,0
12941,זאב בילסקי,18,751,קדימה,0,12941,Zeev,Bielski,Zeev Bielski,0
549,טלב אלסאנע,18,752,"רע""מ-תע""ל",0,549,Talab,El-Sana,Talab El-Sana,0
12945,מסעוד גנאים,18,752,"רע""מ-תע""ל",0,12945,Masud,Ganaim,Masud Ganaim,0
560,אחמד טיבי,18,752,"רע""מ-תע""ל",0,560,Ahmad,Tibi,Ahmad Tibi,0
4297,אברהים צרצור,18,752,"רע""מ-תע""ל",0,4297,Ibrahim,Sarsour,Ibrahim Sarsour,1
580,יצחק כהן,18,753,"ש""ס",1,580,Yitzhak,Cohen,Yitzhak Cohen,0
1056,יעקב מרגי,18,753,"ש""ס",1,1056,Yakov,Margi,Yakov Margi,0
483,דוד אזולאי,18,753,"ש""ס",1,483,David,Azoulay,David Azoulay,0
4418,חיים אמסלם,18,753,"ש""ס",1,4418,Chaim,Amsellem,Chaim Amsellem,0
4419,אברהם מיכאלי,18,753,"ש""ס",1,4419,Avraham,Michaeli,Avraham Michaeli,0
498,משולם נהרי,18,753,"ש""ס",1,498,Meshulam,Nahari,Meshulam Nahari,0
495,אמנון כהן,18,753,"ש""ס",1,495,Amnon,Cohen,Amnon Cohen,0
494,אליהו ישי,18,753,"ש""ס",1,494,Eliyahu,Yishai,Eliyahu Yishai,1
490,נסים זאב,18,753,"ש""ס",1,490,Nissim,Zeev,Nissim Zeev,0
488,יצחק וקנין,18,753,"ש""ס",1,488,Yitzhak,Vaknin,Yitzhak Vaknin,0
4417,אריאל אטיאס,18,753,"ש""ס",1,4417,Ariel,Atias,Ariel Atias,0
10555,שנאן שכיב מוראד,18,762,העצמאות ,1,10555,Shachiv,Shnaan,Shachiv Shnaan,0
